anime_id,name,genre,type,episodes,rating,members
33484,shiroi zou,"action, historical, kids",Movie,1,4.71,45
30070,shiroi zou 1981,"action, historical",Movie,1,4.71,73
22683,shiroishi no yousei pichi,"fantasy, historical, kids",ONA,3,4.53,104
22995,shisei sasshin,slice of life,Movie,1,8.67,51
19981,shisukon ouji,adventure,TV,14,7.0,65
10756,shitakiri suzume,drama,Movie,1,5.93,90
29741,shitamachi alien papipipipupi,scifi,ONA,13,7.0,43
9349,shizukanaru don yakuza side story,"action, comedy, drama, seinen",OVA,1,5.67,130
24789,shoko nakagawa prism tour special,music,Special,1,5.55,149
31942,shooting hero,"kids, music, sports",Music,1,4.92,46
30960,shouchan sora wo tobu,"horror, scifi",Movie,1,5.5,55
9879,shougakusei no yuukai boushi yumichan abunai yo,kids,OVA,1,4.91,92
10369,shougeki shinsengumi,"comedy, historical",OVA,1,6.26,84
7092,shoujo fight norainutachi no odekake,"comedy, school, seinen, sports",OVA,1,5.14,358
25075,shoukoushi cedie specials,"drama, shoujo, slice of life",Special,2,7.2,82
33199,shounen ashibe,comedy,OVA,6,6.0,52
8829,shounen ashibe tv,"comedy, slice of life",TV,37,6.0,188
8832,shounen ashibe 2,"comedy, slice of life",TV,25,5.63,125
32884,shounen ashibe 2 ashibe no kanashii yume,"comedy, slice of life",OVA,1,5.0,38
33200,shounen ashibe anzen kyouiku anime,kids,OVA,2,5.6,43
26151,shounen h ga mita sensou,"historical, kids",OVA,1,5.6,49
30940,shounen muku hatojuu monogatari,"drama, kids",OVA,1,6.0,37
13307,shounen ninja kaze no fujimaru,"action, adventure, samurai, shounen",TV,65,5.29,189
19983,shounen ninja kaze no fujimaru nazo no arabiya ningyou,"action, adventure, samurai, shounen",Movie,1,5.8,90
7639,shounen santa no daibouken,"adventure, fantasy, shounen",TV,24,6.12,114
31321,shounen to sakura,"drama, historical, kids",OVA,1,6.83,49
20223,shounen tokugawa ieyasu,"drama, historical, shounen",TV,20,7.0,94
19887,shouri toushu,sports,Movie,1,7.17,80
27963,shouta no sushi kokoro ni hibiku shari no aji,shounen,Special,1,7.33,64
17211,shouwa ahozoushi akanuke ichiban,"comedy, shoujo",TV,22,7.28,246
33855,show by rock x joysound,"comedy, music",ONA,Unknown,6.32,704
33757,shuang yue zhi chengi,"military, scifi",ONA,12,5.75,81
24085,shura ga yuku,"drama, seinen",OVA,1,5.4,75
30982,shutter chance,"drama, kids",OVA,1,4.75,42
32226,shuugou no kangae,"dementia, kids",Movie,1,3.21,55
10541,shuukan shimakou,comedy,TV,11,5.32,251
11611,shuukan shimakou special,comedy,ONA,1,5.09,97
11609,"shuukan shimakou sono toki, shimakou ga ugoita",comedy,TV,11,5.52,130
13551,shuukan storyland,"comedy, drama, seinen, slice of life",TV,56,6.27,143
1863,silk road shounen yuuto,"adventure, fantasy, historical",TV,26,5.92,235
32369,silk road shounen yuuto toki wo kakeru shounen yuuto no hyouryuu nikki,"adventure, fantasy, historical",Special,1,5.75,47
32888,sinbad,adventure,Movie,1,5.09,452
31829,sinbad mahou no lamp to ugoku shima,adventure,Movie,1,6.17,622
29756,sinbad soratobu hime to himitsu no shima,adventure,Movie,1,6.41,881
32609,sinbad soratobu hime to himitsu no shima pilot,adventure,Special,1,5.29,159
2101,singles,"romance, shoujo",OVA,1,5.32,161
32757,skirt,music,Music,1,4.93,74
11405,skyers 5,"action, scifi",TV,12,6.11,116
28019,slippy dandy,"action, kids, mystery",TV,4,5.75,50
26321,soba no hana saita hi,"drama, kids",OVA,1,6.2,45
19999,sobakasu pucchi,"adventure, comedy, kids",TV,162,7.18,72
10774,soccer fever,"historical, sports",TV,51,6.47,166
8143,sockies frontier quest,comedy,TV,39,5.0,123
31450,sol,"dementia, music",Music,1,3.77,88
16804,solar iiiiii,"action, mecha, shounen",Movie,1,5.3,106
28573,someika no hi no youjin bouka no tebiki kateihen,"drama, kids",OVA,1,7.33,38
23979,something great chizu ni nai machi,slice of life,Movie,1,8.2,70
28555,son gokuu no hi no youjin,"drama, fantasy, kids",OVA,1,8.0,53
30933,son gokuu no koutsuu rule shugyou chuu,"drama, fantasy, kids",OVA,1,7.0,39
24669,son gokuu silk road wo tobu,"adventure, fantasy",Special,1,5.33,68
16814,son gokuu war and the stars,"action, adventure, space",Movie,1,3.57,88
30082,sonna boku ga suki,"kids, music",Music,1,4.06,68
18283,sonyeon 007 eunhateukgongdae,"action, adventure, mecha, scifi, shounen, space",Movie,1,3.42,68
18303,sonyeon 007 jihajeguk,"action, adventure, scifi, shounen",Movie,1,4.7,62
22393,sora e,"fantasy, kids, music",Music,1,5.56,116
22791,sora iro hana iro,"drama, slice of life",Movie,1,6.25,55
31948,sora no arawashi,"action, drama",Movie,1,6.17,51
21517,soratobu usagi no yuukai boushi boku iya da yo,kids,OVA,1,4.73,64
21941,sore ike anpanman anpanman no jinjinjingle bells,"comedy, fantasy, kids",Special,1,5.82,74
16988,sore ike anpanman anpanman to christmas no hoshi,"comedy, fantasy, kids",Special,1,5.64,85
21933,sore ike anpanman anpanman to happy otanjoubi,"comedy, fantasy, kids",Movie,1,5.06,76
27499,sore ike anpanman anpanman to kaizoku lobster,"adventure, fantasy, kids",Special,1,5.5,70
21935,sore ike anpanman anpanman to okashi na nakama,"comedy, fantasy, kids",Movie,1,4.94,75
21973,sore ike anpanman anpanman to oyakusoku,"comedy, fantasy, kids",OVA,2,5.07,72
27501,sore ike anpanman anpanman to tanoshii nakamatachi,"adventure, fantasy, kids",Movie,1,6.5,73
21937,sore ike anpanman anpanman to yukai na nakamatachi,"comedy, fantasy, kids",Movie,1,5.12,80
10061,sore ike anpanman baikinman no gyakushuu,"comedy, fantasy, kids",Movie,1,5.89,124
21943,sore ike anpanman baikinman to 3 bai punch,"comedy, fantasy, kids",Movie,1,5.35,76
21945,sore ike anpanman baikinman vs baikinman,"comedy, fantasy, kids",Movie,1,5.25,73
9007,sore ike anpanman black nose to mahou no uta,"comedy, fantasy, kids",Movie,1,5.74,132
27371,sore ike anpanman bokura wa hero,"comedy, fantasy, kids",Movie,1,5.3,71
17213,sore ike anpanman dadandan to futago no hoshi,"comedy, kids",Movie,1,5.19,87
22037,sore ike anpanman dokinchan no dokidoki calendar,"comedy, fantasy, kids, scifi",Movie,1,5.64,68
17004,sore ike anpanman frankenrobokun039s surprised christmas,"comedy, fantasy, kids, super power",Special,1,5.69,81
21947,sore ike anpanman gomira no hoshi,"comedy, fantasy, kids",Movie,1,5.47,74
17215,sore ike anpanman happy no daibouken,"comedy, kids",Movie,1,5.35,82
27569,sore ike anpanman hashire wakuwaku anpanman grand prix,"comedy, fantasy, kids",Movie,1,5.55,66
21951,sore ike anpanman hiya hiya hiyariko to bafu bafu baikinman,"comedy, fantasy, kids",Movie,1,5.38,71
21953,sore ike anpanman horrorman to hora horako,"comedy, fantasy, kids",Movie,1,5.71,72
18591,sore ike anpanman inochi no hoshi no dolly,"fantasy, kids, magic",Movie,1,5.55,85
27491,sore ike anpanman kaiketsu naganegiman to doremi hime,"comedy, fantasy, kids",Movie,1,5.47,106
27495,sore ike anpanman kaiketsu naganegiman to yakisobapanman,"adventure, fantasy, kids",Movie,1,6.18,83
27571,sore ike anpanman keito no shiro no christmas,"comedy, fantasy, kids",Special,1,5.44,67
27497,sore ike anpanman kieta jam ojisan,"adventure, fantasy, kids",Special,1,5.8,69
16163,sore ike anpanman kirakira boshi no namida,"adventure, comedy, kids, super power",Movie,1,6.07,121
21957,sore ike anpanman kokinchan to aoi namida,"comedy, fantasy, kids",Movie,1,5.33,70
21955,sore ike anpanman kokinchan to namida no christmas,"comedy, fantasy, kids",Special,1,5.33,66
21959,sore ike anpanman kuruyukihime to mote mote baikinman,"comedy, fantasy, kids",Movie,1,5.68,80
10056,sore ike anpanman kyouryuu nosshii no daibouken,"comedy, fantasy, kids",Movie,1,5.61,113
22035,sore ike anpanman lyricalmagical mahou no gakkou,"comedy, fantasy, kids",Movie,1,4.94,89
29901,sore ike anpanman mija to mahou no lamp,"comedy, fantasy, kids",Movie,1,6.75,85
21291,sore ike anpanman minami no umi wo sukue,"comedy, fantasy, kids",Special,1,5.5,88
21961,sore ike anpanman minna atsumare anpanman world,"comedy, fantasy, kids",Movie,1,5.35,88
18355,sore ike anpanman minna de teasobi  anpanman to itazura obake,"comedy, fantasy, kids",Movie,1,6.0,93
9446,sore ike anpanman niji no pyramid,"comedy, kids",Movie,1,5.58,126
9451,sore ike anpanman ningyohime no namida,"comedy, kids",Movie,1,5.88,120
32676,sore ike anpanman omocha no hoshi no nanda to runda,"comedy, fantasy, kids",Movie,1,7.25,72
19433,sore ike anpanman omusubiman,kids,Movie,1,5.33,83
27373,sore ike anpanman otanjoubi series,"comedy, fantasy, kids",OVA,12,5.64,66
21975,sore ike anpanman outa to teasobi tanoshii ne,"comedy, fantasy, kids",OVA,2,5.74,76
27683,sore ike anpanman rhythm de teasobi  anpanman to fushigi na parasol,"comedy, fantasy, kids",Movie,1,4.83,74
23617,sore ike anpanman ringo boy to minna no negai,"comedy, fantasy, kids",Movie,1,6.44,73
17219,sore ike anpanman roll to laura ukigumojou no himitsu,"comedy, fantasy, kids",Movie,1,6.24,97
21293,sore ike anpanman shabondama no purun,"comedy, fantasy, kids",Movie,1,5.41,73
17006,sore ike anpanman sing dance everybody039s christmas,"comedy, fantasy, kids, super power",Special,1,5.06,81
10060,sore ike anpanman sora tobu ehon to glass no kutsu,"comedy, fantasy, kids",Movie,1,5.93,115
10684,sore ike anpanman sukue kokorin to kiseki no hoshi,"comedy, fantasy, kids",Movie,1,5.14,107
20113,sore ike anpanman tekka no makichan to kin no kamameshidon,"adventure, kids",Movie,1,4.74,81
21295,sore ike anpanman tenohira wo taiyou ni,"comedy, fantasy, kids",Movie,1,4.94,77
18357,sore ike anpanman tobase kibou no handkerchief,"comedy, fantasy, kids",Movie,1,5.43,87
10057,sore ike anpanman tobe tobe chibigon,"comedy, fantasy, kids",Movie,1,5.54,113
21963,sore ike anpanman tsukiko to shiratama  tokimeki dancing,"comedy, fantasy, kids",Movie,1,5.0,73
10059,sore ike anpanman tsumiki shiro no himitsu,"comedy, fantasy, kids",Movie,1,6.73,130
10685,sore ike anpanman utatte teasobi anpanman to mori no takara,"comedy, fantasy, kids",Movie,1,5.39,107
21297,sore ike anpanman yakisobapanman to black sabotenman,"comedy, fantasy, kids",Movie,1,5.2,73
14381,sore ike anpanman yomigaere bananajima,"adventure, comedy, fantasy, kids, super power",Movie,1,5.59,104
21967,sore ike anpanman yousei rinrin no himitsu,"comedy, fantasy, kids",Movie,1,5.88,74
21969,sore ike anpanman yumeneko no kuni no nyanii,"comedy, fantasy, kids",Movie,1,6.05,87
21971,sore ike anpanman yuuki no hana ga hiraku toki,"comedy, fantasy, kids",Movie,1,5.38,75
27493,sore ike anpanman yuuki to honoo to christmas,"comedy, fantasy, kids",Special,1,5.38,63
10058,sore ike anpanman yuurei sen wo yattsukero,"comedy, fantasy, kids",Movie,1,6.43,117
33188,sore ike sabuibo mask,"comedy, slice of life",TV,8,3.0,101
11497,sore ike zukkoke sanningumi,"comedy, kids, school",TV,26,7.0,86
30024,sos kochira chikyuu,"drama, kids",Movie,1,6.25,41
3822,sougen no shoujo laura,"adventure, shoujo",TV,26,6.49,214
30210,souiu megane,dementia,Movie,1,3.5,65
9965,soukou kyojin zknight,mecha,OVA,1,5.13,110
30762,soumubu sououka yamaguchi roppeita saibanin project hajimemasu,slice of life,OVA,1,4.93,52
31005,souta no chikai sabetsu ni makenai chikara,"drama, historical, kids",OVA,1,6.6,46
17619,souya monogatari,"adventure, drama, historical",TV,21,6.71,98
32074,sowa sowa calendar,"kids, music",Music,1,5.78,40
3451,space oz no bouken,"adventure, scifi",TV,26,6.25,151
18447,spheres,"action, fantasy, super power",TV,26,7.33,171
24819,spochan taiketsu youkai daikessen,kids,Movie,1,5.92,109
30120,spoonhime no swing kitchen,"adventure, kids",TV,Unknown,9.6,47
32868,spring stranger,music,Music,1,4.14,71
27575,spy gekimetsu,"historical, military",Movie,1,6.63,68
15111,spy penguin,kids,OVA,5,6.0,81
18703,star dust,"scifi, space",OVA,1,5.26,96
9500,starlight scramble renai kouhosei,"action, romance, scifi",OVA,2,5.94,141
3497,steady x study,romance,OVA,1,4.7,310
31238,stitch perfect memory,"adventure, comedy, kids, scifi",Special,1,5.68,102
29657,stone,dementia,Movie,1,4.13,108
32756,storywriter,music,Music,1,5.14,68
29429,straw byururu,"adventure, fantasy, kids, magic",Special,2,5.0,83
29475,strawsaurus neo,"adventure, fantasy, kids, scifi",Special,1,6.4,40
10989,stray sheep poe no chicchana daibouken,"comedy, kids",TV,12,5.61,113
23911,subarashii sekai ryokou alaska no tabi quotdaigo hyougakiquot,"adventure, scifi",Special,2,8.0,62
32629,subarashii sekai ryokou new york tabi quotcomputopia seireki nisennen no monogatariquot,scifi,Special,2,8.0,35
9906,sue cat,"adventure, music, shoujo",TV,40,6.27,116
3575,sugaikun to kazoku ishi the movie,"comedy, parody",Movie,1,6.89,92
3885,sugar bunnies,kids,TV,26,6.61,315
6482,sugar bunnies chocolate,kids,TV,26,6.95,203
33999,sugar bunnies chocolate specials,kids,Special,2,4.67,44
6481,sugar bunnies fleur,kids,TV,26,5.88,228
34000,sugar bunnies fleur specials,kids,Special,2,3.67,44
33998,sugar bunnies taisetsu na tomodachi e,kids,Special,1,5.0,46
4440,sugata sanshirou,"action, martial arts, sports",Special,1,6.65,158
33320,suijun genten,hentai,Movie,1,7.0,13
7683,suiren no hito,drama,Movie,1,6.0,126
11713,suisenzuki no yokka,"fantasy, kids",Special,1,6.75,86
4553,sukima no kuni no polta,fantasy,TV,13,5.67,217
25101,sumiko,"comedy, kids, slice of life",Special,2,4.54,72
24969,sumiko tv,"comedy, kids, slice of life",TV,8,4.07,108
25103,sumiko no egao,"kids, music",Music,1,4.33,91
29505,suna asobi,"adventure, kids, music",Special,1,4.37,69
26011,super backkom,"comedy, kids, super power",Special,1,5.22,91
6583,super bikkuriman,"adventure, comedy, demons, fantasy, scifi",TV,44,6.55,158
14529,super majingga 3,"action, mecha, scifi, space",Movie,1,3.72,123
17991,super real mahjong kasumi miki shouko no hajimemashite,"comedy, ecchi, game",OVA,1,5.76,161
17989,super real mahjong mahjong battle scramble  konranteki sento mahjong,"comedy, ecchi, fantasy, game",OVA,1,5.0,130
16790,super samchongsa,"action, mecha, shounen, space",Movie,1,4.33,63
30013,super short comics,"comedy, parody",ONA,8,5.15,260
30159,super taromu,"mecha, shounen",Special,1,3.83,64
16806,super titans 15,"action, mecha, shounen",Movie,1,4.22,80
6981,super zugan,"comedy, game, shounen",TV,21,7.19,187
16454,surf side highschool,"comedy, ecchi, school",TV,20,5.91,147
32852,survivor,"music, supernatural",Music,1,3.28,70
34490,sushi azarashi,comedy,TV,30,3.0,12
2701,susiechan to marvy,"comedy, kids",TV,104,6.69,104
32907,susume shinjikun,"kids, music",Music,1,4.89,41
22845,suzu 3 tarou,"comedy, kids",ONA,24,6.25,44
26035,sweet spot,comedy,OVA,1,7.0,59
8644,sylvanian families,"comedy, fantasy, kids",Special,3,5.62,99
30961,sylvanian families mini gekijou omoigakenai okyakusama,slice of life,OVA,3,4.4,45
16568,syupeo taegwon v,"action, mecha, scifi",Movie,1,4.1,83
30284,taabou no ganbaru sengen,kids,OVA,1,3.67,44
19517,taabou no ryuuguusei daitanken,"fantasy, kids",Movie,1,4.79,72
26261,tabi no kisetsu,"drama, kids",OVA,1,7.0,51
29799,tabi wa michizure yo wa nasake,kids,Movie,1,4.26,92
26219,tabidachi no hi ni,"drama, kids",OVA,1,8.33,44
9562,tachumaru gekijou,"comedy, parody",TV,26,5.63,124
16754,taegeugsonyeon huin dogsuli,"action, adventure, shounen, super power",Movie,1,3.79,73
14821,taekwon dongja maruchi arachi,action,Movie,1,4.53,93
32590,taenggu amp ulasyong,"action, comedy, mecha",TV,26,4.0,38
18629,taiheiyou ni kakeru niji,"drama, kids, slice of life",OVA,1,5.44,79
18567,taiman blues ladieshen  mayumi,shounen,OVA,2,4.93,99
18569,taiman blues shimizu naotohen,shounen,OVA,3,4.85,104
33662,taka no tsume 8 yoshidakun no xfiles,"comedy, parody",Movie,1,10.0,13
13435,taka no tsume neo announcement movie,"comedy, parody, super power",Special,1,4.23,109
19535,takanotsume go utsukushiki elleair shoushuu plus,"comedy, parody, super power",Movie,1,7.17,110
21255,takarajima movie,"adventure, drama, historical, mystery, supernatural",Movie,1,6.62,208
30153,takarakuji x rope,"comedy, slice of life",ONA,5,3.57,63
32142,takemoto denki x peeping life,"comedy, slice of life",ONA,1,4.22,85
20235,tako ni natta okaasan,"drama, historical",Special,1,6.64,131
3937,takoyaki mantman,"comedy, scifi",TV,77,6.75,156
29485,talpy,"fantasy, kids",TV,12,8.25,38
31691,tam mao phieu luu ky ta,"comedy, historical, kids",TV,25,6.1,40
32663,tama amp friends uchi no tama shirimasenka,"adventure, kids",TV,Unknown,6.67,73
6519,tamagotchi honto no hanashi,kids,Movie,1,6.1,161
19843,tamagotchi miracle friends,"comedy, fantasy, kids",TV,29,7.0,207
30232,tamagotchi tamatomo daishuu go,"comedy, fantasy, kids",TV,26,6.75,187
30754,tamagotchi x himitsukessha taka no tsume,"comedy, parody",OVA,1,7.13,56
15865,tamagotchi yume kira dream,"comedy, kids",TV,49,6.41,212
33543,tanahashi hiroshi x mameshiba pro wrestling,"comedy, sports",Special,2,5.21,130
26093,"tanbai haru, tookaraji","drama, kids",OVA,1,5.25,50
30971,tanita shokudou,slice of life,Special,1,3.54,65
23003,tanoshii bunmeishi tetsu monogatari,"historical, slice of life",Movie,1,6.67,63
29103,tanoshii sansuu,"kids, music",Music,1,3.53,75
15129,tanpen animation junpei fujita,music,Special,3,6.75,88
31486,tantei opera milky holmes movie gyakushuu no milky holmes,"comedy, mystery, super power",Movie,1,6.62,1167
17487,tantei shounen kageman,"comedy, mystery",TV,39,6.5,76
27377,tanukisan ooatari,kids,Movie,1,7.33,50
31299,tao hua yuan ji,"fantasy, historical",Movie,1,5.97,113
21869,tarepanda,music,OVA,1,5.81,118
26311,tasukeai no rekishi inochi hoken no hajimari,"drama, historical, kids",OVA,1,5.62,72
19989,tatakae osper,"action, scifi, shounen",TV,52,5.6,77
16728,tatakae ramenman movie,"action, adventure, martial arts, shounen",Movie,1,5.95,168
32149,tatsunoko pro x peeping life,"comedy, slice of life",ONA,2,5.0,75
29425,teach,"adventure, kids, music",TV,4,7.0,43
26269,tegami,"drama, historical, kids",OVA,1,7.0,72
30012,tekusuke monogatari,historical,Movie,1,4.0,89
32585,telemonster,adventure,TV,Unknown,8.5,32
29669,ten,dementia,Movie,1,4.44,82
33822,ten ni yaka reru e ni yoru shougen,"drama, historical",OVA,1,7.0,20
31861,tenchi muyou ryououki 4th season,"action, comedy, harem, scifi, shounen, space",OVA,4,8.0,1602
5986,tengai makyou jiraiya oborohen,"adventure, fantasy",OVA,2,6.85,158
32812,tenioe,music,Music,1,4.86,79
5922,tenjouhen utsunomiko,"adventure, demons, fantasy",Movie,1,6.9,271
26273,tenka wo mezashita sannin no bushou,"drama, historical, kids, samurai",OVA,1,7.67,52
26239,tenki ni naare,"drama, historical, kids, space",OVA,1,7.75,47
32167,tenkousei wa uchuujin,"kids, music",Music,1,4.09,57
24619,tenkuu senki shurato recaps,"action, fantasy, magic, shounen",Special,2,6.53,165
29457,tenrankai de atta onnanoko,"kids, music",Music,1,4.53,78
25987,tensai bakavon yomigaeru flanders no inu,"comedy, parody",Movie,1,5.75,135
18907,tensai erichan kingyo wo tabeta,"comedy, kids, slice of life",Movie,1,4.5,60
2930,tensai dr hamax,comedy,TV,12,4.33,88
32732,teo the magic planet pilot,"adventure, fantasy",Special,1,4.27,42
23723,teppen,"action, comedy",OVA,2,4.69,86
33077,terajimachou kidan ginnagashi,historical,OVA,1,7.0,34
29856,tetopettenson,"kids, music",Music,1,3.51,83
11681,tetsu no ko kanahiru,fantasy,Movie,1,6.75,67
19445,tetsujin 28gou gao,"mecha, slice of life",TV,151,7.33,137
27993,tetsujin 28gou tanjouhen,"adventure, mecha, scifi, shounen",Special,1,5.08,90
7982,tetsuro no kanata,adventure,OVA,1,5.87,340
17961,tetsuwan atom chikyuu saigo no hi,"mecha, scifi",Movie,1,5.84,280
29151,tezuka osamu monogatari,historical,ONA,10,4.86,69
30582,"that039s hanakappa musical pan to gohan, docchi nano","comedy, kids, music",Movie,1,5.2,51
23915,the adventures of hello kitty amp friends,"fantasy, kids",TV,52,5.08,117
